filename,video-duration,fps,video-frames
v_bnItfkwBogY.mp4,73.0,25.0,1825
v_bnkO0slLSyw.mp4,221.44,25.0,5536
v_BnkUgUQBED0.mp4,123.92,25.0,3098
v_B-nlhZ0RR4A.mp4,109.64,25.0,2741
v_BNQPVf2Ia5Y.mp4,145.68,25.0,3642
v_B_NQ_U2JEp4.mp4,142.0,25.0,3550
v_bNR0MmJ9d8I.mp4,152.36,25.0,3809
v_bNuRrXSjJl0.mp4,228.68,25.0,5717
v_bNvAqFcKzqU.mp4,233.28,25.0,5832
v_Bnw54GNBKlU.mp4,154.04,25.0,3851
v_bNwrAuu0qiQ.mp4,171.4,25.0,4285
v_BO0vQ6ASVlo.mp4,94.04,25.0,2351
v_BOckSaGr-uI.mp4,135.44,25.0,3386
v_-boJqGIgV9I.mp4,67.32,25.0,1683
v_BoK5y7jdhzA.mp4,82.24,25.0,2056
v_BoKEPRjFydk.mp4,116.68,25.0,2917
v_bOp6pObPeZ4.mp4,154.2,25.0,3855
v_boQbuyDjWnc.mp4,207.12,25.0,5178
v_BOqca4eckEs.mp4,81.8,25.0,2045
v_boqfpo3YAps.mp4,222.04,25.0,5551
v_boqZwv68BiM.mp4,21.04,25.0,526
v_boRX-UKXzy8.mp4,118.68,25.0,2967
v_bOULU-0Nloc.mp4,176.2,25.0,4405
v__Boy9qJLibI.mp4,171.04,25.0,4276
v_bp1blshSKJU.mp4,118.0,25.0,2950
v_bp1wsvCaiB0.mp4,109.2,25.0,2730
v_b-p57jzkrQI.mp4,25.2,25.0,630
v_bpfak_VIJ8o.mp4,235.04,25.0,5876
v_bpg2PC2neQM.mp4,218.6,25.0,5465
v_BpiExjaNwvI.mp4,138.6,25.0,3465
v_bPkk-z5n8MY.mp4,62.6,25.0,1565
v_BPpq8m93LSI.mp4,102.76,25.0,2569
v_bPvxr2-L_HU.mp4,10.64,25.0,266
v_bPw2rvCjXUE.mp4,175.84,25.0,4396
v_bQ0L24YbGGI.mp4,80.84,25.0,2021
v_bQ3yPbCICRg.mp4,10.4,25.0,260
v_bQa8S4Z-1cE.mp4,43.8,25.0,1095
v_bqA-WmqF19E.mp4,80.6,25.0,2015
v_bqBJ1tcHCHk.mp4,80.8,25.0,2020
v_bqDxblFvgro.mp4,185.52,25.0,4638
v_BqjNfptu17Q.mp4,93.16,25.0,2329
v_bqsWU8HqpxE.mp4,232.68,25.0,5817
v_bqv3vCT0T5s.mp4,132.2,25.0,3305
v_bQVMoeBK7XU.mp4,100.0,25.0,2500
v_BR4dhPz42mQ.mp4,100.72,25.0,2518
v_bR62246z9qA.mp4,199.72,25.0,4993
v_br8Ao_UBEZA.mp4,82.32,25.0,2058
v_BRApK7rWSAk.mp4,187.56,25.0,4689
v_brewO_8bl4g.mp4,85.4,25.0,2135
v_Bri_myFFu4A.mp4,65.8,25.0,1645
v_BrnUW2LSJDI.mp4,42.72,25.0,1068
v_brrf2inGs7E.mp4,26.32,25.0,658
v_brSp5DB7OLs.mp4,67.4,25.0,1685
v_bru03d1k6DY.mp4,220.36,25.0,5509
v_bRVazNYfpGE.mp4,94.56,25.0,2364
v_bRXOj9Jm1_E.mp4,188.36,25.0,4709
v_brY1jVHquE0.mp4,66.6,25.0,1665
v_BryW4niZT9Y.mp4,111.72,25.0,2793
v_brZ1m2qNUzc.mp4,175.76,25.0,4394
v_Bs3OMhhUlY4.mp4,15.12,25.0,378
v_Bs3TR80BRco.mp4,144.6,25.0,3615
v_bSBmunE-1KQ.mp4,116.6,25.0,2915
v_BsceC-igcTY.mp4,124.68,25.0,3117
v_bscUMcCmyYw.mp4,14.12,25.0,353
v_BshSmo_rRII.mp4,43.32,25.0,1083
v_BSIV5tJ3bv4.mp4,27.28,25.0,682
v_BSl22Hx2WGM.mp4,195.68,25.0,4892
v_bsl3oM4svdQ.mp4,47.44,25.0,1186
v__bSRAXNa5PY.mp4,96.6,25.0,2415
v_BsSZDCHPjtY.mp4,51.0,25.0,1275
v_bt4cH91_KPI.mp4,119.4,25.0,2985
v_bTC_MdhURLg.mp4,68.24,25.0,1706
v_bTE3HEy_kVk.mp4,56.32,25.0,1408
v_BTG82umu8Ug.mp4,25.44,25.0,636
v_BtGrWzfvmP0.mp4,122.52,25.0,3063
v_BtKLAioC21g.mp4,207.2,25.0,5180
v_bTlfN4vJkiY.mp4,22.8,25.0,570
v_btMVEIvr0oc.mp4,34.44,25.0,861
v_BTtMoBOHrlQ.mp4,189.84,25.0,4746
v_bu7zk-YxEoY.mp4,128.8,25.0,3220
v_BuaWU70q7cE.mp4,147.8,25.0,3695
v_buBtMl9SUNk.mp4,231.32,25.0,5783
v_bUCMSDMB7MU.mp4,210.84,25.0,5271
v_buhaBimF4M0.mp4,209.4,25.0,5235
v_bUHE8XcPZgs.mp4,74.6,25.0,1865
v_BUhpWV98EjM.mp4,112.12,25.0,2803
v_BUk-fR6TAnk.mp4,184.88,25.0,4622
v_bULG65Ec5fo.mp4,170.36,25.0,4259
v_bULPHJydFTQ.mp4,89.04,25.0,2226
v_BUmS918SyLA.mp4,133.4,25.0,3335
v_BUqr7or97JA.mp4,52.72,25.0,1318
v_bV4xdc71azY.mp4,211.8,25.0,5295
v_BV4zqyN8hLs.mp4,161.44,25.0,4036
v_b_v5uGSheEw.mp4,34.36,25.0,859
v_BvACPvbUq1k.mp4,29.0,25.0,725
v_bvBNoeCBDdg.mp4,151.2,25.0,3780
v_BVhUKjJrEw8.mp4,205.48,25.0,5137
v_bVMxBXeYMr0.mp4,174.32,25.0,4358
v_bVOD0M4LCEY.mp4,121.96,25.0,3049
v_-BVpaPkee2I.mp4,96.28,25.0,2407
v_Bvry1S-bYXU.mp4,158.08,25.0,3952
v_bV_vdBbOubE.mp4,154.04,25.0,3851
v_bV_X5E1-T50.mp4,174.92,25.0,4373
v_BVzW_OoUmnU.mp4,84.2,25.0,2105
v_bW4AfWvteIo.mp4,56.92,25.0,1423
v_bW5HfDWUP3U.mp4,137.4,25.0,3435
v_bw96D55q2FI.mp4,130.24,25.0,3256
v_BWanQWn1OYQ.mp4,138.88,25.0,3472
v_bWBcYdYEup4.mp4,146.4,25.0,3660
v_bwcgMTHFRV8.mp4,136.52,25.0,3413
v_bWCIcijlgCo.mp4,145.96,25.0,3649
v_BWCMfPoKlMM.mp4,51.12,25.0,1278
v_bWquUXC2Te8.mp4,62.6,25.0,1565
v__BWSmg81iMM.mp4,34.16,25.0,854
v_BwwjQZDn3NE.mp4,65.88,25.0,1647
v_bWYIL4KG8kM.mp4,181.76,25.0,4544
v_bx5ZHOUG-nI.mp4,119.72,25.0,2993
v_bX8QXK9mjKA.mp4,64.04,25.0,1601
v_bXCOtMuaJf4.mp4,147.6,25.0,3690
v_bXEG4X7pRds.mp4,129.68,25.0,3242
v_BxEnhkx2srY.mp4,16.16,25.0,404
v_bXJMw4gLmGM.mp4,159.36,25.0,3984
v_bXLa6zLsJ50.mp4,119.12,25.0,2978
v_bXp_reTHyHY.mp4,101.88,25.0,2547
v_bX-PSFlwV5s.mp4,142.68,25.0,3567
v_bXrdB5AASAM.mp4,178.96,25.0,4474
v_bxRZ-Lvjgzk.mp4,236.68,25.0,5917
v_bXT72HACH4I.mp4,201.76,25.0,5044
v_bxxSc2m08Sk.mp4,44.88,25.0,1122
v_BxyOAXTWkzk.mp4,132.52,25.0,3313
v_BxzOUJbq28s.mp4,225.32,25.0,5633
v_bY0bGFJ-k1U.mp4,142.72,25.0,3568
v_bY0vSkxH0PE.mp4,20.16,25.0,504
v_by4dS4tgkY0.mp4,189.28,25.0,4732
v_BY5mz30u5_8.mp4,32.64,25.0,816
v_by8QQWbyimw.mp4,191.32,25.0,4783
v_BYLxSOPFOuc.mp4,489.32,25.0,12233
v_byO53jHoAwI.mp4,135.52,25.0,3388
v_ByTL6_iHoIA.mp4,161.12,25.0,4028
v_byVhCu3KH1g.mp4,78.36,25.0,1959
v_bz62JE0qMSk.mp4,192.28,25.0,4807
v_bz9R-Xa5xqM.mp4,124.64,25.0,3116
v_BzhREL6ncq4.mp4,34.6,25.0,865
v_bzHSF5GJc8o.mp4,72.6,25.0,1815
v_-bzI8_hCbWk.mp4,219.36,25.0,5484
v_bzJTmN6wAC4.mp4,209.44,25.0,5236
v_BZK8b0xCkB0.mp4,218.8,25.0,5470
v_bzndhMU3izM.mp4,192.84,25.0,4821
v_BZQb9uWULOc.mp4,161.84,25.0,4046
v_bzZMUbtgZho.mp4,182.92,25.0,4573
v_c05oRliUOxk.mp4,221.12,25.0,5528
v_c0Cn3HFXpLs.mp4,139.4,25.0,3485
v_C0F-xroK_Eg.mp4,205.32,25.0,5133
v_c0Hix_5Vm8I.mp4,217.76,25.0,5444
v_C0OxaqCr_wk.mp4,25.44,25.0,636
v_c0qbyRWSptg.mp4,134.84,25.0,3371
v_C1djGYqkhYI.mp4,107.08,25.0,2677
v_c1eUdyyT4zg.mp4,32.2,25.0,805
v_c1Gby2EHBzs.mp4,20.72,25.0,518
v_C1kmoJttp4M.mp4,128.36,25.0,3209
v_-C1nnsyw7R0.mp4,133.52,25.0,3338
v_c1T9LbXOVUs.mp4,105.0,25.0,2625
v_C1TWr5XH8b0.mp4,92.16,25.0,2304
v_C1vhQIJtLsw.mp4,36.4,25.0,910
v_C1YNGahOoiA.mp4,229.92,25.0,5748
v_c21Y_pi3-Gg.mp4,168.0,25.0,4200
v_c2-6_i1yV5E.mp4,170.88,25.0,4272
v_C26UfwZbHE0.mp4,83.6,25.0,2090
v_c2ejr7Lci8s.mp4,27.52,25.0,688
v_C2KzNljiTIU.mp4,52.24,25.0,1306
v_c2VcfB3YTBo.mp4,147.32,25.0,3683
v_C3BBG_9Vo48.mp4,210.04,25.0,5251
v_c-3ed17J3F8.mp4,223.8,25.0,5595
v_c-3fceLb7n4.mp4,76.0,25.0,1900
v_C3K-OgdK8FY.mp4,192.68,25.0,4817
v_c3lo99rni-o.mp4,208.36,25.0,5209
v_c3SJUucMqJQ.mp4,183.04,25.0,4576
v_c3vEqTcKPsU.mp4,79.72,25.0,1993
v_c4f6d1GRDEw.mp4,179.0,25.0,4475
v_c4GQ3WTOeAA.mp4,105.68,25.0,2642
v_C4QrTmNDADY.mp4,235.64,25.0,5891
v_C4td7rprQGM.mp4,54.52,25.0,1363
v_C4V6fqELvPY.mp4,1.4,25.0,35
v_C4xYnBd7PM0.mp4,62.8,25.0,1570
v_C53reDr47oU.mp4,18.8,25.0,470
v_c5Io6wg8D60.mp4,34.32,25.0,858
v_C5KcdwGSvbw.mp4,109.0,25.0,2725
v_c6BcS5NdI6E.mp4,178.8,25.0,4470
v_c6Cbq-WNq9M.mp4,192.72,25.0,4818
v_C6DH4l7fop0.mp4,29.28,25.0,732
v_c6ie4KwFnAs.mp4,215.64,25.0,5391
v_C6OmnTWhsEc.mp4,56.6,25.0,1415
v_c6wINALtTvs.mp4,216.96,25.0,5424
v_-c71seS8bWk.mp4,213.32,25.0,5333
v_c7fu7RcM2iE.mp4,178.96,25.0,4474
v_C7rGK81C7SU.mp4,238.88,25.0,5972
v_c7Rxe5IzUQw.mp4,171.32,25.0,4283
v_C7sabT8febk.mp4,113.48,25.0,2837
v_C7so_y5I_9s.mp4,191.36,25.0,4784
v_c7SweMMGQE8.mp4,138.72,25.0,3468
v_C7UEAqu1KtY.mp4,192.04,25.0,4801
v_c81l0bAPiFo.mp4,57.4,25.0,1435
v___c8enCfzqw.mp4,172.76,25.0,4319
v_C8fyaj592GA.mp4,110.76,25.0,2769
v_c8GFfLcwFrE.mp4,122.4,25.0,3060
v_C8hdbmjUMRc.mp4,154.6,25.0,3865
v_c8HFew22GnI.mp4,165.0,25.0,4125
v_C8IEqXTBod0.mp4,75.0,25.0,1875
v_c8iet_4ndU0.mp4,34.96,25.0,874
v_c8LevTVQ5nk.mp4,72.08,25.0,1802
v_C8m_dPhMGbg.mp4,128.28,25.0,3207
v_c8ntlBKuVmc.mp4,142.8,25.0,3570
v_c9A384zijnk.mp4,175.36,25.0,4384
v_c9bvuUO9Q0Q.mp4,43.08,25.0,1077
v_-C9mAKWi9Ho.mp4,91.96,25.0,2299
v_c9mrRiwmhZw.mp4,183.64,25.0,4591
v_C9yUg3e1dEg.mp4,174.56,25.0,4364
v_cA2ZLOZcCyc.mp4,20.12,25.0,503
v_CAa74sedG9A.mp4,80.52,25.0,2013
v_c-aDlEaZmFk.mp4,58.84,25.0,1471
v_CaDoaqs_5jE.mp4,222.84,25.0,5571
v_cAGABdvv5u8.mp4,219.2,25.0,5480
v_cAmGHiqmnaw.mp4,25.0,25.0,625
v_caoMescJ1J4.mp4,152.16,25.0,3804
v_-cApkmTI3F8.mp4,18.6,25.0,465
v_cau489T9DLE.mp4,30.32,25.0,758
v_CAW0CEuyvZo.mp4,3.88,25.0,97
v_CB0yYGVNcOk.mp4,143.2,25.0,3580
v_Cb3IonOw0bs.mp4,72.2,25.0,1805
v_CB41iJu4ZVY.mp4,95.08,25.0,2377
v_cB5ozEChN5Q.mp4,112.92,25.0,2823
v_cb5Xy7k7z1w.mp4,107.92,25.0,2698
v_cBCi-pOE5NQ.mp4,165.84,25.0,4146
v_CBckvP5FR4A.mp4,131.92,25.0,3298
v_CBDFNn15G90.mp4,217.24,25.0,5431
v_CbfgZlo0Ut4.mp4,16.04,25.0,401
v_cBMi-cIbI2c.mp4,20.52,25.0,513
v_CBN0dqyWB7w.mp4,143.04,25.0,3576
v_CbQPrRwG2BM.mp4,96.6,25.0,2415
v_Cb_R59_-0zU.mp4,99.84,25.0,2496
v_C_bwHYiX-Vw.mp4,216.52,25.0,5413
v_cByxAZfw_hM.mp4,50.88,25.0,1272
v_cc17BiSDn8w.mp4,41.48,25.0,1037
v_cC1nvRqyXWs.mp4,6.32,25.0,158
v_cC3dwwPPHKE.mp4,91.52,25.0,2288
v_CcBPELJaRlk.mp4,220.0,25.0,5500
v_cCISvaObBxI.mp4,194.16,25.0,4854
v_CcKeoeSZVnE.mp4,222.8,25.0,5570
v_CCL8kqQMCRw.mp4,36.92,25.0,923
v_CcMic7jNIuE.mp4,60.52,25.0,1513
v_CCMtNNSzHw8.mp4,122.4,25.0,3060
v_Ccy8WD2k4L8.mp4,103.4,25.0,2585
v_cCYLiE1fiEo.mp4,203.32,25.0,5083
v_CD8FFj8AJE0.mp4,118.88,25.0,2972
v_cdb7VSVuUl8.mp4,207.68,25.0,5192
v_cDe2GlvMEQg.mp4,68.2,25.0,1705
v_cdEBDjnH9xk.mp4,62.0,25.0,1550
v_cd_-gvb82Bs.mp4,183.44,25.0,4586
v_cdHBwzbNI5Y.mp4,26.48,25.0,662
v_cdiazgshHuc.mp4,51.92,25.0,1298
v_Cdiv-IzHcjQ.mp4,151.8,25.0,3795
v_Cdmd9VB8tJI.mp4,59.0,25.0,1475
v_cDnJjAQtf-g.mp4,87.4,25.0,2185
v_cdO-xmdjM7Q.mp4,180.04,25.0,4501
v_cdP8_KujTCE.mp4,110.56,25.0,2764
v_cDV1vDdAT1w.mp4,60.0,25.0,1500
v_CDWHstJThJA.mp4,215.68,25.0,5392
v_CE93IieQkAg.mp4,147.88,25.0,3697
v_ceDvPX6hP_U.mp4,142.28,25.0,3557
v_CEEJ1gzdmAk.mp4,171.4,25.0,4285
v_-Cefl3S_L-w.mp4,82.88,25.0,2072
v_cEHyZzBsWnw.mp4,123.92,25.0,3098
v_-ceM4HHukhE.mp4,210.88,25.0,5272
v_CEQqdt0vV0o.mp4,219.36,25.0,5484
v_cErtrZrWhiQ.mp4,84.52,25.0,2113
v_CF6Q5ojrAJo.mp4,39.0,25.0,975
v_Cf7xy_HQ9H0.mp4,180.44,25.0,4511
v__CFadTE9L4I.mp4,125.32,25.0,3133
v_cFcrXdvfxoo.mp4,15.0,25.0,375
v_cffsp2tCT5k.mp4,210.96,25.0,5274
v_cfhc7tf8vU4.mp4,151.68,25.0,3792
v_cFJo7Nm2W3Y.mp4,210.36,25.0,5259
v_cfKMu6aeMwU.mp4,124.2,25.0,3105
v_C_fqFJyf5SU.mp4,172.76,25.0,4319
v_cfwJd80WCZU.mp4,17.84,25.0,446
v_cg0sa6wYA1U.mp4,192.64,25.0,4816
v_CG-7jcSB5_c.mp4,36.88,25.0,922
v_cGEhbEHCQyE.mp4,235.76,25.0,5894
v_cgfJnog1WLE.mp4,184.2,25.0,4605
v_cGNkR-JvaJs.mp4,161.52,25.0,4038
v_cGqmHplppAU.mp4,208.92,25.0,5223
v_cGtK7bs-TE8.mp4,60.4,25.0,1510
v_cgWhl3ZDuTQ.mp4,138.92,25.0,3473
v_CGz-ghbUXvk.mp4,79.0,25.0,1975
v_CHaTWk6uqd8.mp4,230.64,25.0,5766
v_cHdZ_dBVgDE.mp4,97.8,25.0,2445
v_cHHVpBYfwdU.mp4,228.36,25.0,5709
v_Chj1_JbBc4A.mp4,169.8,25.0,4245
v_CHkT4As5jZI.mp4,66.52,25.0,1663
v_chLoV5zQxVA.mp4,195.76,25.0,4894
v_Ch_qHjUtOpE.mp4,22.0,25.0,550
v_cHSGL-OcMak.mp4,54.2,25.0,1355
v_cht49ZCSDmY.mp4,19.32,25.0,483
v_CI6cPLeVCTk.mp4,8.92,25.0,223
v_Ci9WKE6wkOQ.mp4,155.12,25.0,3878
v_CIAZbDkD0TE.mp4,118.44,25.0,2961
v_CiCNA-Nr1QQ.mp4,81.96,25.0,2049
v_CIcVR4m7nOc.mp4,87.52,25.0,2188
v_ciEBsDNryN8.mp4,119.48,25.0,2987
v_ciIaZrpHqgs.mp4,173.72,25.0,4343
v_Ci__IRtoMOo.mp4,208.56,25.0,5214
v_CIJp-SG3sWE.mp4,28.48,25.0,712
v_CikGafc6H_8.mp4,190.52,25.0,4763
v_cIN4HNSRoAg.mp4,66.44,25.0,1661
v_CIPSw35iF3k.mp4,205.2,25.0,5130
v_CIQ-mnURg9E.mp4,176.0,25.0,4400
v_CiryRTSYkC4.mp4,172.16,25.0,4304
v_ciS5DtShxA8.mp4,273.36,25.0,6834
v_civPiYFf2vE.mp4,103.16,25.0,2579
v_ciXArKhjAv8.mp4,7.52,25.0,188
v_Cj3W6CW3Zbc.mp4,61.6,25.0,1540
v__CJaovqcgtM.mp4,8.12,25.0,203
v_CJCONq_i1cQ.mp4,238.52,25.0,5963
v_cJcr6kWylI8.mp4,145.44,25.0,3636
v_cjFHlsWZY4c.mp4,105.24,25.0,2631
v_cJiwi-wB1FY.mp4,79.44,25.0,1986
v_CJKwvmOuhJk.mp4,36.16,25.0,904
v_Cjq9wf9XnX0.mp4,33.92,25.0,848
v_cjS2B52jBbU.mp4,75.0,25.0,1875
v_cJyl4yqFuK0.mp4,95.72,25.0,2393
v_cJYtpnf5aOM.mp4,90.32,25.0,2258
v_ck05xSh9-ig.mp4,22.32,25.0,558
v_Ck0IhZZI5CA.mp4,80.6,25.0,2015
v_cK1ssoaX768.mp4,208.72,25.0,5218
v_Ck5i8CVEkJI.mp4,131.6,25.0,3290
v_CkC1wxAaDjM.mp4,121.76,25.0,3044
v_cKFARm4dsws.mp4,11.0,25.0,275
v_cKFTf1vZQOw.mp4,127.68,25.0,3192
v_cKHdMUfKsQ8.mp4,237.6,25.0,5940
v_Ckkf840HZE4.mp4,220.28,25.0,5507
v_c_KU8M2YfzA.mp4,171.12,25.0,4278
v_CKWWRS9CpTY.mp4,85.0,25.0,2125
v_ckzLOLHjP44.mp4,32.4,25.0,810
v_Cl0lsFUR5HE.mp4,188.24,25.0,4706
v__cLb2ZRS_4M.mp4,227.8,25.0,5695
v_CLbEvGHmK8k.mp4,174.96,25.0,4374
v_ClE77VhGQsk.mp4,59.92,25.0,1498
v_clUgEizjVkM.mp4,23.08,25.0,577
v_C-M4L_WDzK8.mp4,209.52,25.0,5238
v_cM67XJS7yM8.mp4,41.6,25.0,1040
v_cMeKc9mp9wI.mp4,54.04,25.0,1351
v_cMeMbnjX-pg.mp4,28.08,25.0,702
v_CmEQjszPDrg.mp4,220.76,25.0,5519
v_cmM0li5O1t0.mp4,26.64,25.0,666
v_cMndipw7_As.mp4,109.88,25.0,2747
v_cMoy7UJtlyA.mp4,98.6,25.0,2465
v_CmS2nSm5n2Q.mp4,232.24,25.0,5806
v_cmzEDurFcwI.mp4,119.56,25.0,2989
v_CN0F45eLq1s.mp4,136.36,25.0,3409
v_cNCkHqOnJV0.mp4,234.16,25.0,5854
v_cNCrFL2l83o.mp4,148.76,25.0,3719
v_CneLYCPg7Es.mp4,40.04,25.0,1001
v_cnFw7hjmqJY.mp4,120.4,25.0,3010
v_CNH37tJNzFE.mp4,129.88,25.0,3247
v_c_NlYvL96y0.mp4,125.24,25.0,3131
v_cNvTm72aGcM.mp4,195.16,25.0,4879
v_Coctj-3Yzic.mp4,43.52,25.0,1088
v_COeXmBZpLSE.mp4,110.8,25.0,2770
v_Cof9eHf7VCI.mp4,219.92,25.0,5498
v_CoHVA7nr82A.mp4,205.64,25.0,5141
v_COIwJdDOmcc.mp4,199.2,25.0,4980
v_coK0QVLhuj0.mp4,92.6,25.0,2315
v_ComW-O6dMW4.mp4,137.52,25.0,3438
v_COx5Bf0PsQs.mp4,71.84,25.0,1796
v_cP2LVnGxiww.mp4,223.84,25.0,5596
v_Cp4a_gN4pDQ.mp4,65.08,25.0,1627
v_cp4n_xpbBDs.mp4,81.4,25.0,2035
v_cp52LdlmlUk.mp4,129.76,25.0,3244
v_CP9NQpJD0-Y.mp4,97.24,25.0,2431
v_cpeevuvJKjE.mp4,90.72,25.0,2268
v_CpTIytatsno.mp4,97.12,25.0,2428
v_CpxGRgJgRPA.mp4,185.72,25.0,4643
v_cpy_BFGQoQ8.mp4,93.52,25.0,2338
v_cQ3pZhIBPHI.mp4,55.88,25.0,1397
v_Cq7Myyfbtn0.mp4,117.32,25.0,2933
v_CqAJxW84FkU.mp4,220.16,25.0,5504
v_cqgecSy943o.mp4,218.6,25.0,5465
v_cqHWqXRkUfU.mp4,81.2,25.0,2030
v_cqkcRy3k4v0.mp4,29.6,25.0,740
v_CQtu83639js.mp4,139.08,25.0,3477
v_CQvmcZSfyhI.mp4,199.76,25.0,4994
v_cqVvHj1oC-8.mp4,224.64,25.0,5616
v_CQweu0ZYNHU.mp4,96.4,25.0,2410
v_cqxrPBGP4nU.mp4,62.16,25.0,1554
v_cQxTLj4XwuU.mp4,15.0,25.0,375
v_cRBnLFujD3g.mp4,111.24,25.0,2781
v_CrCtYGvG9Uw.mp4,99.44,25.0,2486
v_cRDXBF2RcYI.mp4,30.56,25.0,764
v_crfrKqFp0Zg.mp4,129.36,25.0,3234
v_CRKA3xPEKm8.mp4,50.84,25.0,1271
v_CrnNXizH0IQ.mp4,102.44,25.0,2561
v_cRpzDPS6zeY.mp4,165.32,25.0,4133
v_crSMHcUkPcA.mp4,90.24,25.0,2256
v_cRTsarldNlc.mp4,25.4,25.0,635
v_crxqFzslD0Y.mp4,180.68,25.0,4517
v_crz2vi_dguk.mp4,172.4,25.0,4310
v_cS19K2310Lc.mp4,205.4,25.0,5135
v_-CS7U_XrkPI.mp4,102.6,25.0,2565
v_CsaeiOFuij0.mp4,51.84,25.0,1296
v_CsCbJSnAhRs.mp4,86.84,25.0,2171
v_cSCskKqO7CE.mp4,172.2,25.0,4305
v_cSfs5ht9sro.mp4,205.48,25.0,5137
v_CSk99DHanfg.mp4,197.08,25.0,4927
v_csxC5H5uDb4.mp4,47.08,25.0,1177
v_CsyHOM8ngZA.mp4,238.2,25.0,5955
v_ct3uprBbPHw.mp4,158.56,25.0,3964
v_CtA4VynDEkI.mp4,23.92,25.0,598
v_cTbkhIaj_Xc.mp4,144.36,25.0,3609
v_c-TD6-GESQk.mp4,52.04,25.0,1301
v_CteuM2BUmHo.mp4,105.92,25.0,2648
v_ctFlPn4EfkU.mp4,76.44,25.0,1911
v_ctHNLEOtgPY.mp4,236.92,25.0,5923
v_CTIVIXvCI3c.mp4,187.24,25.0,4681
v_ctMcsGnutho.mp4,216.64,25.0,5416
v_CTmXCO7ha-Y.mp4,186.36,25.0,4659
v_CtooIi6Mk7U.mp4,194.8,25.0,4870
v_ctWolbJDJyc.mp4,17.0,25.0,425
v_CTxuJBTp_CQ.mp4,179.84,25.0,4496
v_cTZw5NUK1-c.mp4,155.72,25.0,3893
v__cU5aISTDBo.mp4,44.4,25.0,1110
v_Cu8kOOnAjaw.mp4,121.4,25.0,3035
v_Cu8lmHiXkUU.mp4,178.72,25.0,4468
v_cu8TBL7msJg.mp4,208.96,25.0,5224
v_cudeag10U7Q.mp4,168.4,25.0,4210
v_cUEGoRjraxM.mp4,166.6,25.0,4165
v_cufmgoo7E_k.mp4,62.08,25.0,1552
v_CUJJViubZ9c.mp4,147.08,25.0,3677
v_cukeWRPJzf8.mp4,74.08,25.0,1852
v_Cul7VFkLTMc.mp4,147.32,25.0,3683
v_CUtkQIV2eto.mp4,206.72,25.0,5168
v_cuyD4bT4Bvc.mp4,88.96,25.0,2224
v_CuyMHCcxqNc.mp4,159.52,25.0,3988
v_CV3pIbE8BnE.mp4,217.0,25.0,5425
v_CV9n0jgThLY.mp4,58.0,25.0,1450
v_cV9xeDlKJok.mp4,74.68,25.0,1867
v_cvatsuUhqhk.mp4,212.24,25.0,5306
v_cvEOK7xAPSs.mp4,67.08,25.0,1677
v_cvFFwMKFg7Q.mp4,7.56,25.0,189
v_CvhSPJ0sBCk.mp4,60.0,25.0,1500
v_CvkyjR4yk60.mp4,197.76,25.0,4944
v_cvuSpqwxRYE.mp4,50.4,25.0,1260
v_CvVqbdk6owc.mp4,70.44,25.0,1761
v_Cw5NDI8NnZU.mp4,66.96,25.0,1674
v_cwCNZAsvf8U.mp4,69.72,25.0,1743
v_cWdWucjUhks.mp4,69.56,25.0,1739
v_cwhkG3LhZO8.mp4,209.2,25.0,5230
v_-cwPzzcNpGs.mp4,130.88,25.0,3272
v_cwQQj3VZLC8.mp4,73.8,25.0,1845
v_cWrOETjOOTc.mp4,4.52,25.0,113
v_cWU5059m_1Q.mp4,95.04,25.0,2376
v_CwvtmoTWNgQ.mp4,153.72,25.0,3843
v_cwVZNpqc-mQ.mp4,236.2,25.0,5905
v_Cx1614E1Mgk.mp4,122.2,25.0,3055
v_c-X500da7JU.mp4,57.12,25.0,1428
v_CX5QUmM97DI.mp4,219.12,25.0,5478
v_Cx6oTdEq40w.mp4,86.92,25.0,2173
v_CXb3Ce7s6G0.mp4,125.16,25.0,3129
v_cxFt88Cs-fs.mp4,182.88,25.0,4572
v_cxIfpBvuk0E.mp4,191.72,25.0,4793
v_CXM1sXEMSWI.mp4,95.84,25.0,2396
v_CXP20cVQN30.mp4,175.44,25.0,4386
v_cXRWQa9tQLw.mp4,155.96,25.0,3899
v_CXSoih6nFME.mp4,154.72,25.0,3868
v_cxVbaN4GxxU.mp4,179.12,25.0,4478
v_cXVWUEcSx20.mp4,114.92,25.0,2873
v_cXw6os9Xk5c.mp4,34.04,25.0,851
v_cxxiokwoVgg.mp4,199.36,25.0,4984
v_cy3a8BJJ-YQ.mp4,141.0,25.0,3525
v_Cy56IkwsQVs.mp4,237.44,25.0,5936
v__CYdiU1sMwc.mp4,23.96,25.0,599
v_CYj2ltxPNDo.mp4,190.04,25.0,4751
v_cyJAifECfH0.mp4,17.52,25.0,438
v_cYLIJC6QjQA.mp4,236.56,25.0,5914
v_cYMweZa5J1I.mp4,236.08,25.0,5902
v_cy-RLevyo_8.mp4,142.16,25.0,3554
v_CYSyc4jy9-Q.mp4,100.56,25.0,2514
v_cz20Wqx9d4Q.mp4,149.72,25.0,3743
v_Cz2ut3p7nw0.mp4,232.48,25.0,5812
v_czCM6ZNwHK8.mp4,231.88,25.0,5797
v__cZD6JN-SYg.mp4,130.16,25.0,3254
v_CZGDWYYkO-U.mp4,232.4,25.0,5810
